
170,95670,54648,
171,91801,54479,
172,94568,54420,
173,92399,54163,
174,92234,53961,
175,92223,53914,
176,91786,53849,
177,92056,53845,
178,92025,53772,
179,91304,53761,
180,90220,53703,
181,93308,53702,
182,92870,53582,
183,95125,53574,
184,92701,53565,
185,95376,53542,
186,91344,53266,
187,90018,53256,
188,90002,53111,
189,95350,53098,
190,91913,53072,
191,93277,53015,
192,90063,52951,
193,92833,52922,
194,94539,52802,
195,95023,52646,
196,93313,52637,
197,95648,52394,
198,90221,52322,
199,94601,52299,
200,93003,52272,
201,91605,52210,
202,92656,52124,
203,92557,52089,
204,95616,52088,
205,95207,51879,
206,95037,51652,
207,92024,51496,
208,92069,51447,
209,92084,51419,
210,92505,51322,
211,92584,51298,
212,95124,51170,
213,93551,51085,
214,92128,51066,
215,90703,50963,
216,93638,50894,
217,92691,50782,
218,90046,50587,
219,92886,50545,
220,92626,50541,
221,94550,50500,
222,92243,50484,
223,90024,50288,
224,91767,50264,
225,95351,50079,
226,93304,49976,
227,92064,49933,
228,92026,49921,
229,94553,49699,
230,95757,49683,
231,94086,49630,
232,94014,49515,
233,90057,49492,
234,90638,49383,
235,92028,49380,
236,92111,49369,
237,90630,49169,
238,91306,49158,
239,92078,49034,
240,92620,48952,
241,92544,48923,
242,90047,48883,
243,95148,48854,
244,95240,48838,
245,92127,48721,
246,93611,48473,
247,92122,48438,
248,92109,48417,
249,94577,48088,
250,94303,48039,
251,90025,47967,
252,90065,47887,
253,94116,47823,
254,90032,47627,
255,95336,47612,
256,95136,47599,
257,90033,47583,
258,92692,47576,
259,90247,47531,
260,93036,47442,
261,91352,47438,
262,95060,47367,
263,93720,47270,
264,91765,47139,
265,91748,47084,
266,92879,46920,
267,92648,46890,
268,90620,46842,
269,90023,46780,
270,95843,46709,
271,90016,46581,
272,95008,46513,
273,92705,46470,
274,94560,46276,
275,92040,46261,
276,92843,46036,
277,95610,45995,
278,90059,45952,
279,94566,45910,
280,92058,45894,
281,92506,45854,
282,92009,45827,
283,93311,45763,
284,94551,45753,
285,92410,45641,
286,91320,45520,
287,95403,45355,
288,95822,45323,
289,91367,45282,
290,91790,45206,
291,92104,45202,
292,92688,45178,
293,93455,45116,
294,93010,45092,
295,92236,45090,
296,91733,44968,
297,90503,44908,
298,93446,44753,
299,95307,44736,
300,90027,44686,
301,92867,44628,
302,90043,44627,
303,92102,44500,
304,91606,44476,
305,96003,44475,
306,91789,44474,
307,95209,44313,
308,94403,44300,
309,94546,44272,
310,94117,44239,
311,90241,44143,
312,93702,44139,
313,94928,44103,
314,92555,43957,
315,94121,43795,
316,94531,43788,
317,91387,43717,
318,92374,43633,
319,91360,43342,
320,92618,43316,
321,93726,43209,
322,95678,43132,
323,94066,43124,
324,94605,43112,
325,94521,43103,
326,90806,42817,
327,94025,42788,
328,92395,42741,
329,94010,42730,
330,95380,42672,
331,90242,42553,
332,95831,42514,
333,95762,42494,
334,95407,42483,
335,94901,42482,
336,94134,42471,
337,90275,42421,
338,92019,42400,
339,90501,42335,
340,92802 and 92545,42248,
341,92054,42173,
342,90604,42063,
343,94582,42059,
344,94561,41911,
345,95132,41844,
346,92308,41807,
347,95621,41757,
348,90007,41716,
349,91016,41671,
350,94804,41510,
351,94118,41468,
352,91401,41412,
353,95833,41209,
354,90045,41149,
355,95628,41121,
356,95210,41117,
357,92591,41107,
358,94578,41059,
359,93292,41031,
360,90815,41026,
361,90605,40957,
362,93706,40936,
363,95695,40857,
364,93635,40759,
365,95991,40684,
366,90278,40649,
367,93454,40604,
368,95404,40474,
369,91311,40420,
370,92253,40368,
371,93552,40266,
372,91942,40205,
373,95835,40101,
374,91701,40034,
375,92231,40019,
376,95129,39828,
377,91739,39803,
378,92037,39724,
379,92806,39719,
380,94061,39624,
381,90005,39479,
382,90802,39453,
383,95050,39452,
384,94611,39384,
385,93637,39381,
386,90804,39344,
387,92101,39313,
388,92307,39273,
389,92508,39225,
390,95838,39187,
391,90020,39102,
392,93534,39088,
393,94044,39065,
394,92083,39043,
395,95926,39012,
396,95401,38986,
397,92337,38868,
398,90808,38860,
399,93305,38725,
400,95301,38707,
401,93245,38606,
402,90810,38579,
403,94520,38568,
404,95205,38544,
405,90031,38535,
406,94534,38444,
407,94954,38414,
408,91776,38410,
409,91763,38406,
410,94555,38388,
411,93711,38349,
412,95382,38343,
413,94606,38303,
414,95826,38256,
415,95121,38102,
416,93021,38063,
417,95062,38028,
418,90036,37988,
419,91104,37974,
420,95691,37906,
421,90029,37898,
422,95765,37878,
423,95120,37774,
424,91001,37711,
425,93705,37707,
426,95337,37706,
427,95128,37665,
428,90505,37641,
429,91205,37618,
430,92543,37615,
431,95928,37558,
432,92821,37529,
433,93619,37463,
434,92675,37457,
435,94590,37377,
436,92831,37353,
437,91350,37350,
438,90301,37291,
439,95688,37227,
440,91601,37085,
441,92139,37040,
442,91326,37035,
443,90049,36964,
444,95993,36962,
445,92869,36913,
446,92660,36906,
447,94404,36905,
448,91711,36854,
449,95476,36792,
450,95667,36620,
451,93405,36550,
452,95660,36472,
453,95340,36373,
454,94588,36316,
455,92065,36309,
456,91340,36227,
457,93012,36225,
458,94952,36184,
459,91362,36062,
460,95126,35988,
461,90012,35913,
462,94040,35845,
463,95825,35825,
464,92807,35777,
465,91722,35708,
466,90266,35573,
467,95820,35477,
468,93612,35450,
469,95973,35445,
470,95821,35430,
471,94401,35414,
472,90621,35398,
473,91768,35389,
474,92394,35365,
475,94124,35363,
476,91780,35351,
477,94621,35287,
478,90260,35161,
479,94583,35102,
480,94523,35096,
481,92706,35083,
482,92883,35072,
483,94115,35004,
484,92103,34878,
485,93561,34839,
486,94114,34754,
487,93657,34723,
488,91325,34635,
489,94603,34593,
490,96001,34571,
491,95361,34558,
492,91007,34523,
493,90277,34506,
494,94063,34503,
495,91773,34496,
496,92240,34447,
497,90062,34422,
498,92649,34406,
499,93955,34395,
500,91206,34386,
501,91791,34363,
502,92131,34359,
503,91321,34355,
504,95348,34241,
505,92260,34225,
506,93060,34181,
507,92672,34110,
508,92841,34061,
509,92881,33996,
510,92301,33967,
511,96002,33901,
512,91750,33836,
513,93422,33806,
514,92116,33767,
515,93555,33742,
516,91423,33737,
517,90504,33721,
518,92595,33642,
519,92311,33612,
520,92551,33578,
521,95901,33442,
522,95358,33345,
523,92373,33264,
524,93001,33185,
525,91752,33135,
526,90601 and 91754,33058,
527,92220,33014,
528,91006,33012,
529,93703,33000,
530,90222,32850,
531,95356,32842,
532,90230,32808,
533,90606,32803,
534,92583,32692,
535,93710,32625,
536,92679,32579,
537,91351,32572,
538,95118,32560,
539,94526,32539,
540,94545,32525,
541,95377,32501,
542,95341,32446,
543,93940,32411,
544,90803,32389,
545,91941,32384,
546,91107,32364,
547,92612,32362,
548,95842,32269,
549,92124,32170,
550,91604,32117,
551,91354,32096,
552,90807,32067,
553,94941,32013,
554,95662,32006,
555,92173,31866,
556,95482,31847,
557,91915,31740,
558,90008,31739,
559,93101,31624,
560,94610,31496,
561,94043 and 94132,31488,
562,91355,31455,
563,95632,31431,
564,95661,31327,
565,95070,31308,
566,93618,31230,
567,92123,31216,
568,95131,31170,
569,92107,31148,
570,94102,31067,
571,90712,31063,
572,91303,31053,
573,94070,31049,
574,93654,30935,
575,92673,30927,
576,93662,30922,
577,91607,30873,
578,90302,30828,
579,91356,30804,
580,95472,30762,
581,92203,30744,
582,90028,30734,
583,91746,30708,
584,91505,30680,
585,94589,30668,
586,91214,30654,
587,92596,30573,
588,92405,30511,
589,93004,30502,
590,91803,30385,
591,90680,30321,
592,95824,30296,
593,94608,30289,
594,95682,30141,
595,91731,30139,
596,93420,30136,
597,94903,30048,
598,92653,29986,
599,91316,29964,
600,94801,29958,
601,94580,29942,
602,94602,29933,
603,95492,29920,
604,92110,29911,
605,94131,29902,
606,91792,29839,
607,94107,29689,
608,95219,29668,
609,94549,29639,
610,91324,29617,
611,94585,29599,
612,95117,29592,
613,90039,29589,
614,90041,29516,
615,92081,29405,
616,93035,29404,
617,95966,29367,
618,96150,29357,
619,93704,29294,
620,95603,29244,
621,94704,29190,
622,92120,29142,
623,92694,29064,
624,90713,29061,
625,97603,28929,
626,91384,28842,
627,92604,28819,
628,92316,28783,
629,94103,28735,
630,95133,28726,
631,93314,28590,
632,92262,28517,
633,96080,28487,
634,94518,28428,
635,91103 and 95204,28425,
636,93401,28423,
637,94510,28262,
638,95834,28229,
639,90710,28185,
640,95829,28134,
641,90405,28115,
642,90035,28085,
643,95212,28049,
644,95969,27967,
645,95370,27951,
646,93901,27805,
647,94598,27780,
648,94062,27757,
649,91755,27734,
650,95961,27728,
651,93280,27698,
652,92868,27693,
653,90038,27660,
654,90061,27646,
655,94306,27549,
656,90291,27525,
657,94559,27523,
658,93105,27515,
659,90270,27454,
660,91364,27340,
661,92008,27330,
662,95409,27312,
663,92227,27255,
664,95134,27224,
665,94002,27202,
666,91945,27193,
667,90746,26996,
668,93725,26980,
669,95363,26900,
670,91504,26863,
671,92629,26744,
672,95618,26743,
673,90017,26728,
674,91932,26701,
675,92614,26676,
676,91302,26634,
677,91042,26631,
678,93960,26610,
679,91010,26601,
680,91307,26595,
681,92860,26591,
682,90249,26587,
683,94947,26573,
684,91741,26565,
685,92411,26563,
686,94133,26527,
687,95032,26281,
688,94607,26254,
689,95242,26235,
690,90240,26205,
691,94803,26165,
692,91740,26115,
693,91724,26091,
694,92284,26085,
695,92602,26044,
696,90602,25981,
697,94123,25941,
698,91411,25801,
699,91030,25794,
700,94402,25764,
701,94530,25754,
702,91301,25631,
703,90304,25591,
704,91784,25567,
705,95945,25519,
706,95503,25503,
707,92532,25475,
708,90064,25429,
709,91106,25375,
710,94547,25343,
711,92211 and 91737,25339,
712,90274 and 95677,25279,
713,94506,25258,
714,95815,25224,
715,91403,25218,
716,91775,25192,
717,95367,25162,
718,92832,25134,
719,97520,25030,
720,93933,25015,
721,95003,24837,
722,92651,24746,
723,95354,24743,
724,92606,24694,
725,90303,24693,
726,93041,24506,
727,90740,24494,
728,92011,24382,
729,95215,24371,
730,90403,24354,
731,94619,24308,
732,95054,24264,
733,92119,23990,
734,94024,23961,
735,92844,23878,
736,92835,23867,
737,95864,23733,
738,91201,23619,
739,94085,23612,
740,93610,23607,
741,92277,23517,
742,95746,23492,
743,95531,23470,
744,95501,23467,
745,93212,23424,
746,92251,23388,
747,95776,23375,
748,91202,23317,
749,96007,23106,
750,92344,23003,
751,90048,22892,
752,90404,22819,
753,94609,22811,
754,93907,22766,
755,93203,22744,
756,94597,22734,
757,94030,22710,
758,92782,22704,
759,92108,22565,
760,90272,22551,
761,90292,22490,
762,92118,22484,
763,90720,22389,
764,95135,22358,
765,94089,22313,
766,90732,22273,
767,92225,22149,
768,94579,22040,
769,94703,21937,
770,95620,21854,
771,90015,21801,
772,95818 and 92585,21732,
773,90717,21696,
774,92354,21679,
775,92501,21656,
776,92663 and 93263,21572,
777,95330,21552,
778,95521,21462,
779,95405,21448,
780,94127,21423,
781,91101,21394,
782,90603,21299,
783,95827,21185,
784,94706,21040,
785,90068,20982,
786,93560,20929,
787,94596,20822,
788,93444,20775,
789,95138,20766,
790,92865,20741,
791,92808,20667,
792,95841,20586,
793,96130,20553,
794,95949,20519,
795,95965,20460,
796,91361,20443,
797,90069,20435,
798,91011,20423,
799,91381,20371,
800,93103,20353,
801,94019,20314,
802,94503,20306,
803,91501,20300,
804,93023,20231,
805,91040,20207,
806,95110,20203,
807,93630,20195,
808,92887,20194,
809,91902,20138,
810,90715,20136,
811,94519,20121,
812,92586,20032,
813,90210,19909,
814,92264,19881,
815,95819,19659,
816,92603 and 90254,19650,
817,92377,19556,
818,94022,19378,
819,91602,19358,
820,94563,19341,
821,91345,19205,
822,94564,19200,
823,92029,19149,
824,95519,19099,
825,92106,19080,
826,91390,19053,
827,94945,19035,
828,91723,18875,
829,93927,18778,
830,91204,18720,
831,90814,18587,
832,91506,18575,
833,91901,18558,
834,93247,18522,
835,90265,18389,
836,96161,18333,
837,90502,18188,
838,92270,18075,
839,92082,18065,
840,95602,18063,
841,93210,18025,
842,93268,17964,
843,94595,17938,
844,95959,17910,
845,92371,17882,
846,93015,17817,
847,95366,17654,
848,95448,17482,
849,92587,17468,
850,94949,17452,
851,93111,17263,
852,95816,17217,
853,94301,17191,
854,93930,17142,
855,94702,17092,
856,92617,17086,
857,94618,17041,
858,90701,16858,
859,90245,16850,
860,93241,16834,
861,95334,16787,
862,92582,16783,
863,93110,16660,
864,93013,16644,
865,92845,16600,
866,90670,16578,
867,95391,16562,
868,96022,16442,
869,93728,16382,
870,94556,16368,
871,91914,16357,
872,93402,16350,
873,93631,16349,
874,94505,16251,
875,92637 and 96021,16228,
876,93648,16194,
877,92010,16131,
878,93250,16088,
879,94612,16062,
880,91208,16049,
881,90623,15813,
882,95203,15775,
883,95673,15753,
884,94305,15730,
885,94960,15725,
886,95252,15703,
887,94507,15646,
888,93950,15595,
889,95422,15550,
890,94552,15412,
891,90305,15397,
892,95066,15217,
893,93543,15135,
894,92274,15118,
895,91436,15070,
896,95963,15043,
897,92866,15017,
898,91203,15000,
899,95605,14960,
900,95130,14863,
901,90232,14660,
902,95437,14632,
903,94502,14619,
904,94108,14550,
905,95304,14539,
906,95368,14520,
907,92408,14434,
908,93514,14412,
909,94041,14394,
910,90716,14344,
911,93221,14328,
912,95540,14305,
913,95388,14242,
914,94542,14217,
915,94805,14208,
916,92610,14149,
917,95650,14059,
918,95315,14019,
919,92014,13863,
920,91377,13730,
921,93505,13606,
922,91108 and 93433,13538,
923,95954,13495,
924,94517,13476,
925,95817,13461,
926,94705,13365,
927,95030,13288,
928,93723,13189,
929,90212,13156,
930,95320,13094,
931,95360,13029,
932,93204,12923,
933,95490,12914,
934,93923,12833,
935,94920,12797,
936,93640,12727,
937,90293,12694,
938,93636,12690,
939,90040,12645,
940,92075,12624,
941,94904,12590,
942,94065,12579,
943,92313,12512,
944,91105,12191,
945,92625,12148,
946,92055,12120,
947,93908,12093,
948,93301,12028,
949,90013,11937,
950,93730,11926,
951,95742,11921,
952,94707,11916,
953,90402,11866,
954,94709,11740,
955,93614,11676,
956,95451,11627,
957,91502,11598,
958,93109,11573,
959,90755,11555,
960,95832,11518,
961,90248,11512,
962,94708,11455,
963,94965,11408,
964,91207,11371,
965,92314,11361,
966,95814,11340,
967,95357,11322,
968,92007,11234,
969,95948,11173,
970,95453,11092,
971,91024,11006,
972,95640,10977,
973,93442,10976,
974,95073,10949,
975,95953,10942,
976,95338,10898,
977,93647 and 93108,10896,
978,93646,10873,
979,95012,10792,
980,93223,10742,
981,95386,10587,
982,95425,10586,
983,95322,10546,
984,91978,10518,
985,95119,10472,
986,94572,10411,
987,93622,10395,
988,95694,10386,
989,92254,10385,
990,95064,10299,
991,93701,10274,
992,92567,10228,
993,93219,10167,
994,96019,10111,
995,95326,9888,
996,94925,9866,
997,94571,9784,
998,95713,9764,
999,93286,9755,
1000,92657,9670,
1001,96097,9647,
1002,95033,9597,
1003,92252,9394,
1004,95946,9370,
1005,90094,9368,
1006,93546,9359,
1007,93926,9262,
1008,95006,9238,
1009,94105,9155,
1010,92310,9086,
1011,92359,9056,
1012,89060,9042,
1013,95010,9030,
1014,90077,8993,
1015,93644,8981,
1016,92250,8979,
1017,93465,8914,
1018,93620,8889,
1019,92067,8756,
1020,91020,8720,
1021,94930,8678,
1022,94574,8677,
1023,92325,8621,
1024,94931,8601,
1025,92320,8597,
1026,92655,8415,
1027,95988,8381,
1028,95065,8355,
1029,90014,8335,
1030,91935,8332,
1031,92548,8273,
1032,95726,8170,
1033,93449,8116,
1034,93463,8025,
1035,95324,8016,
1036,90211,7969,
1037,92241,7904,
1038,92249,7898,
1039,93625,7862,
1040,90056,7795,
1041,92276,7772,
1042,95932,7742,
1043,95327,7711,
1044,95005,7710,
1045,95019,7703,
1046,93510,7626,
1047,92233,7618,
1048,93721,7611,
1049,95220,7538,
1050,94710,7461,
1051,94027,7444,
1052,94515,7436,
1053,93445,7383,
1054,93434,7350,
1055,95139,7293,
1056,94158,7291,
1057,93234,7260,
1058,90401,7256,
1059,93022,7232,
1060,94939,7108,
1061,95018,7060,
1062,96067,6910,
1063,94028,6868,
1064,95658,6853,
1065,95642,6826,
1066,95631,6800,
1067,95693,6759,
1068,95316,6616,
1069,93591,6579,
1070,93924,6568,
1071,96094,6556,
1072,93615,6513,
1073,92342,6508,
1074,92624,6402,
1075,95436,6352,
1076,93267,6347,
1077,93240,6343,
1078,95626,6335,
1079,93656,6323,
1080,92372,6282,
1081,95683,6279,
1082,95971,6254,
1083,95987,6119,
1084,93427,6071,
1085,92356,6065,
1086,95811,6050,
1087,95467,6044,
1088,95046,6025,
1089,95202,6001,
1090,93428,5981,
1091,93256,5939,
1092,92861,5872,
1093,89061,5828,
1094,92352,5729,
1095,95470,5719,
1096,95619,5674,
1097,93609,5586,
1098,93270,5542,
1099,96101,5500,
1100,92363,5407,
1101,90290,5371,
1102,95709,5315,
1103,92315,5234,
1104,95672,5220,
1105,95692,5152,
1106,95666,5113,
1107,95446,5100,
1108,95231,5092,
1109,95222,5090,
1110,92210,5049,
1111,92003,5042,
1112,95912,5010,
1113,93460,4929,
1114,93501,4861,
1115,95249,4854,
1116,95722,4822,
1117,93225,4816,
1118,96013,4810,
1119,96064,4769,
1120,92278,4737,
1121,92823,4721,
1122,95685,4711,
1123,95365,4710,
1124,92382,4709,
1125,92539,4703,
1126,94005,4692,
1127,95665,4664,
1128,92121,4655,
1129,92397 and 94951,4571,
1130,95328,4518,
1131,95228,4501,
1132,93272,4454,
1133,96088,4419,
1134,92590,4388,
1135,91906,4351,
1136,95938,4350,
1137,94508,4298,
1138,95247,4270,
1139,95627,4263,
1140,93660,4228,
1141,95236,4223,
1142,93235,4198,
1143,95045,4181,
1144,95655,4178,
1145,93953,4117,
1146,93451,4089,
1147,95917,4030,
1148,94129,3994,
1149,93602,3967,
1150,95614,3961,
1151,95004,3956,
1152,96093,3955,
1153,96073,3939,
1154,90704,3922,
1155,96055,3914,
1156,94304,3902,
1157,91708,3892,
1158,95258,3881,
1159,90089,3862,
1160,94535 and 95633,3857,
1161,95383,3828,
1162,93202,3777,
1163,95546,3768,
1164,93675,3759,
1165,95423,3757,
1166,96035,3731,
1167,95623,3730,
1168,90010,3702,
1169,93523,3700,
1170,94038,3687,
1171,95053,3678,
1172,92140,3669,
1173,94111,3620,
1174,95379,3586,
1175,93242,3541,
1176,95237,3531,
1177,93650,3477,
1178,95634,3445,
1179,95562,3422,
1180,94964,3418,
1181,92230,3406,
1182,96143,3391,
1183,95684,3384,
1184,93437 and 93921,3379,
1185,95321,3337,
1186,96137,3336,
1187,95457,3330,
1188,96114,3316,
1189,92256,3282,
1190,91330,3273,
1191,93265,3271,
1192,95982,3229,
1193,92661,3225,
1194,95442,3136,
1195,93066,3112,
1196,94525,3094,
1197,94599,3078,
1198,94130,3064,
1199,96122,3044,
1200,92536,3028,
1201,95458,3019,
1202,94720,2971,
1203,93643,2960,
1204,93453,2953,
1205,93430,2947,
1206,90021,2922,
1207,95536,2898,
1208,93532,2871,
1209,95223,2860,
1210,92281,2859,
1211,96041,2797,
1212,92365,2792,
1213,95951,2788,
1214,90058,2758,
1215,93252,2738,
1216,93261,2715,
1217,94037,2692,
1218,95485,2688,
1219,95329,2685,
1220,93616,2664,
1221,95918,2643,
1222,92662,2606,
1223,95663,2602,
1224,97623,2596,
1225,95428,2563,
1226,95464,2538,
1227,96032,2510,
1228,92391 and 95333,2479,
1229,92549,2464,
1230,92275,2456,
1231,95461,2440,
1232,93271,2432,
1233,96027,2416,
1234,93667,2415,
1235,92004,2414,
1236,92145,2389,
1237,91962,2378,
1238,89019 and 92061,2376,
1239,95669,2348,
1240,93283,2343,
1241,93516,2335,
1242,90067,2314,
1243,95460,2277,
1244,95570,2274,
1245,96020,2242,
1246,92036,2221,
1247,95445,2201,
1248,95454,2198,
1249,95372,2164,
1250,93925,2155,
1251,92676,2154,
1252,96145,2151,
1253,95002,2146,
1254,92285,2142,
1255,92386,2140,
1256,95690,2122,
1257,95638,2121,
1258,95465,2104,
1259,92398,2098,
1260,93249,2088,
1261,93285,2085,
1262,93258,2075,
1263,95542,2072,
1264,95567,2066,
1265,95441,2053,
1266,95469,2015,
1267,94511,2010,
1268,93040,2007,
1269,95947,2005,
1270,95310,1995,
1271,93626,1983,
1272,93206,1970,
1273,91916,1962,
1274,96113 and 96025,1957,
1275,95113,1939,
1276,93243,1938,
1277,92401,1929,
1278,96134,1918,
1279,93651,1915,
1280,93545,1899,
1281,95245,1851,
1282,90263,1846,
1283,96118,1808,
1284,93553,1781,
1285,95374,1758,
1286,93601,1726,
1287,95524,1724,
1288,93562,1723,
1289,92273,1704,
1290,95689,1698,
1291,92283,1694,
1292,93513,1692,
1293,95421,1681,
1294,95346,1661,
1295,95449,1656,
1296,95645,1652,
1297,95311,1649,
1298,93440,1648,
1299,95903,1630,
1300,95211,1629,
1301,93527,1618,
1302,95977,1617,
1303,97632,1614,
1304,93426,1604,
1305,95664,1589,
1306,95975,1584,
1307,96056,1572,
1308,95573,1554,
1309,95641,1548,
1310,92086,1544,
1311,95319,1529,
1312,93239,1520,
1313,96052 and 95528,1493,
1314,93222,1481,
1315,91905,1478,
1316,95560,1466,
1317,94514,1461,
1318,92059,1456,
1319,93461,1451,
1320,96107,1450,
1321,95937,1442,
1322,95955,1435,
1323,95525,1433,
1324,93201,1431,
1325,96103,1417,
1326,93266,1406,
1327,95426,1404,
1328,93920,1403,
1329,94957,1400,
1330,95389,1392,
1331,93205,1384,
1332,93653,1383,
1333,95551,1374,
1334,92282,1373,
1335,96028,1359,
1336,95255,1358,
1337,89439,1355,
1338,96051,1351,
1339,92091,1343,
1340,94973,1342,
1341,94020,1334,
1342,92257,1332,
1343,96008,1328,
1344,95468,1325,
1345,92242,1306,
1346,96057,1299,
1347,95968,1287,
1348,95962 and 92561,1278,
1349,95462,1265,
1350,95415,1262,
1351,95313,1225,
1352,95548 and 94956,1224,
1353,95323,1222,
1354,97633,1220,
1355,95916,1216,
1356,95686,1209,
1357,95039,1195,
1358,92518,1186,
1359,92339,1185,
1360,95919,1182,
1361,93544,1181,
1362,93668,1173,
1363,94575,1170,
1364,92321,1166,
1365,95497,1161,
1366,95410,1159,
1367,95254,1151,
1368,95681,1148,
1369,91008,1141,
1370,94924,1134,
1371,93432,1125,
1372,96023,1114,
1373,92368,1100,
1374,95636 and 94592,1087,
1375,94060,1081,
1376,95612,1078,
1377,95549,1050,
1378,96120,1044,
1379,93624,1041,
1380,95246,1032,
1381,96140,1019,
1382,93238,1015,
1383,93441,1013,
1384,96062,1007,
1385,95615 and 91963,999,
1386,95466,993,
1387,95369,990,
1388,95589,982,
1389,95547,978,
1390,93518,975,
1391,95452,970,
1392,96146,969,
1393,93666,952,
1394,93606,949,
1395,93608,940,
1396,95703,938,
1397,96024,933,
1398,96044,931,
1399,91917,920,
1400,90073,916,
1401,95674 and 95553,913,
1402,95943,908,
1403,96039,907,
1404,95317,906,
1405,95830,902,
1406,94586,899,
1407,95957,888,
1408,95306,882,
1409,93665,875,
1410,93218,873,
1411,95303,871,
1412,94613 and 95659,861,
1413,93254,858,
1414,96047,851,
1415,94923,846,
1416,92347,843,
1417,95227,842,
1418,92070,829,
1419,96069,828,
1420,96038,827,
1421,95960,825,
1422,93928,820,
1423,95651,819,
1424,94937,816,
1425,95914,815,
1426,93932,810,
1427,95635 and 96142,807,
1428,95701 and 93450,806,
1429,93452 and 95629,795,
1430,94938,790,
1431,92358,782,
1432,92258,778,
1433,93424,776,
1434,95439,774,
1435,95565,772,
1436,96109,758,
1437,95456,754,
1438,95345,749,
1439,95668,743,
1440,93673 and 92327,740,
1441,95043 and 96096,732,
1442,95444,715,
1443,96048,713,
1444,95387,710,
1445,90742,699,
1446,94567 and 96148,696,
1447,94946,694,
1448,91210 and 94970,689,
1449,96058 and 92322,686,
1450,95007,681,
1451,96128,674,
1452,95939,673,
1453,94933,671,
1454,95652,667,
1455,95543,664,
1456,95552,659,
1457,95420,648,
1458,92135,646,
1459,91980,636,
1460,92309,633,
1461,93604 and 95942,629,
1462,95556,627,
1463,92305,622,
1464,95459,618,
1465,95675,607,
1466,95563,604,
1467,96104 95017 and 94922,603,
1468,95935,602,
1469,96059,599,
1470,92268 and 95230,597,
1471,96087,589,
1472,95251,582,
1473,96091,578,
1474,92066,572,
1475,92678 93526 and 95527,570,
1476,95233,567,
1477,95653,563,
1478,93255,556,
1479,92147 and 95970,551,
1480,94104,546,
1481,96015,529,
1482,93517,526,
1483,95432,519,
1484,93529,508,
1485,94548,501,
1486,96033,500,
1487,94963,498,
1488,95941,497,
1489,96129 and 91931,496,
1490,92155,490,
